"","Date","DAX","VDAX"
"1459","2013-07-10",8066.48,19.45
"1460","2013-07-11",8158.8,18.54
"1461","2013-07-12",8212.77,17.41
"1462","2013-07-15",8234.81,19.94
"1463","2013-07-16",8201.05,19.31
"1464","2013-07-17",8254.72,19.78
"1465","2013-07-22",8331.06,16.14
"1466","2013-07-23",8314.23,16.09
"1467","2013-07-24",8379.11,15.98
"1468","2013-07-25",8298.98,16.66
"1469","2013-07-26",8244.91,17.12
"1470","2013-07-29",8259.03,17.79
"1471","2013-07-30",8271.02,17.8
"1472","2013-07-31",8275.97,18.41
"1473","2013-08-01",8410.73,16.95
"1474","2013-08-02",8406.94,15.26
"1475","2013-08-05",8398.38,15.27
"1476","2013-08-06",8299.73,16.52
"1477","2013-08-07",8260.48,16.49
"1478","2013-08-08",8318.32,14.45
"1479","2013-08-09",8338.31,14.66
"1480","2013-08-12",8359.25,17.28
"1481","2013-08-13",8415.76,16.91
"1482","2013-08-14",8438.12,15.25
"1483","2013-08-19",8366.29,17.11
"1484","2013-08-20",8300.03,18.05
"1485","2013-08-21",8285.41,18.43
"1486","2013-08-22",8397.89,16.9
"1487","2013-08-23",8416.99,16.14
"1488","2013-08-26",8435.15,15.72
"1489","2013-08-27",8242.56,19.38
"1490","2013-08-28",8157.9,19.72
"1491","2013-08-29",8194.55,18.3
"1492","2013-08-30",8103.15,20.15
"1493","2013-09-02",8243.87,18.8
"1494","2013-09-03",8180.71,20.3
"1495","2013-09-04",8195.92,19.5
"1496","2013-09-05",8234.98,19.09
"1497","2013-09-06",8275.67,17.9
"1498","2013-09-09",8276.32,18.76
"1499","2013-09-10",8446.54,16.6
"1500","2013-09-11",8495.73,15.68
"1501","2013-09-12",8494,15.23
"1502","2013-09-13",8509.42,13.9
"1503","2013-09-16",8613,17.54
"1504","2013-09-17",8596.95,18.64
"1505","2013-09-18",8636.06,23.82
"1506","2013-09-23",8635.29,16.49
"1507","2013-09-24",8635.29,15.81
"1508","2013-09-25",8665.63,15.43
"1509","2013-09-26",8664.1,15.34
"1510","2013-09-27",8661.51,15.28
"1511","2013-09-30",8594.4,17.9
"1512","2013-10-01",8689.14,16.89
"1513","2013-10-02",8629.42,18.01
"1514","2013-10-03",8597.91,18.54
